0,-0.1551,112.6980,0.1296,0.1333,0.8704,0.8667
0,-0.1815,106.5519,0.1481,0.1556,0.8519,0.8444
0,-0.2575,106.7630,0.0593,0.0519,0.9407,0.9481
0,-0.1202,105.5086,0.1148,0.1111,0.8852,0.8889
0,-0.2025,106.7445,0.0667,0.0630,0.9333,0.9370
0,-0.0171,104.3135,0.1481,0.1481,0.8519,0.8519
0,-0.2170,107.4621,0.0778,0.0778,0.9222,0.9222
0,-0.1179,105.4510,0.1074,0.1074,0.8926,0.8926
0,-0.0705,107.4008,0.1074,0.1074,0.8926,0.8926
0,-0.2647,109.0215,0.1815,0.1852,0.8185,0.8148
0,-0.1713,105.7256,0.0963,0.0889,0.9037,0.9111
0,-0.3402,109.6571,0.0667,0.0630,0.9333,0.9370
